id,Org Code,Town,School Year End Date (MM/DD):,Function,Org Type,Mass District Type:,District Title I Status:,Zip,Organization Description:,Educator Preparation Program Provider (EPPP):,State,District Operating Status:,NCES ID:,School Year Start Date (MM/DD):,Fax:,Phone:,Web Site:,Phone,Address 1,Mailing Address:,Address 2,Org Name,Grade,Fax,Email:,Contact Name,SES Provider:,RTTT Grant Program:,Inter-District School Choice:,METCO Program:,Chapter 74 Approved Programs:,Ed Prep: Mission/Vision Statement:,Ed Prep: Admission Requirements - Post-Baccalaureate:,Ed Prep: Description of Partnerships:,Ed Prep: Admission Requirements - Baccalaureate:
440,02800000,Spencer,6/15,Superintendent,Public School District,Local School,Non-Title I District,01562,,,MA,Non Operating,2500012,9/1,508-885-8504,508-885-8500,,508-885-8500,306 Main Street,"306 Main StreetSpencer, MA, 01562 1856",,Spencer (non-op),NA,508-885-8504,malveye@sebrsd.org,Edward Malvey,,No,Does Not Offer Choice,Does Not Accept METCO Students,,,,,
441,07670000,Spencer,06/21,Superintendent,Public School District,Regional Academic,Title I District,01562,"The school district works to create a positive learning community of empowered learners in an environment of mutual respect and responsibility.  Students will be inspired and challenged to learn, grow, communicate, and accomplish academic, intellectual, social, and citizenship goals in an ever changing global society.",$ Not Defined,MA,Operating,2500002,9/1,508-885-8504,508-885-8500,http://www.seb.mec.edu,508-885-8500,306 Main Street,"306 Main StreetSpencer, MA, 01562 1856",,Spencer-E Brookfield,"PK,K,01,02,03,04,05,06,07,08,09,10,11,12",508-885-8504,malveye@sebrsd.org,Edward Malvey,$ Not Defined,Yes,Offers Choice,Does Not Accept METCO Students,Marketing (190203),,,,
442,04760000,Worcester,06/26,Charter School Leader,Charter District,Independent Public including Charters,Title I District,01602,"The Spirit of Knowledge Charter School located in Worcester serves students in grades 7 through 12. The goal of SOCKS is to create value in the lives of our students and the lives of others through high-standards learning, especially in Science ,Technology, and Math while developing  positive character and good citizenship.",$ Not Defined,MA,Operating,2500523,09/01,508-562-4552,508-252-7321,http://www.spiritofknowledge.org,508-252-7321,PO Box 20925,"PO Box 20925Worcester, MA, 01602",,Spirit of Knowledge Charter School (District),"07,08,09,10,11,12",508-562-4552,pbailey@spiritofknowledge.org,Paula Bailey,$ Not Defined,No,,,,,,,
443,02810000,Springfield,06/17,Superintendent,Public School District,Local School,Title I District,01103,,Yes,MA,Operating,2511130,9/1,413-787-7171,413-787-7100,http://sps.springfield.ma.us,413-787-7100,1550 Main Street,"1550 Main Street PO Box 1410Springfield, MA, 01103 1410",PO Box 1410,Springfield,"PK,K,01,02,03,04,05,06,07,08,09,10,11,12",413-787-7171,warwickd@sps.springfield.ma.us,Daniel Warwick,$ Not Defined,Yes,Offers Choice,Does Not Accept METCO Students,Automotive Collision Repair & Refinishing (470603)Automotive Technology (470604)Business Technology (520407)Carpentry (460201)Cosmetology (120401)Culinary Arts (120500)Design & Visual Communications (500401)Electricity (460302)Exploratory (990100)Graphic Communications (100301)Health Assisting (510000)Horticulture (010601)Information Support Services & Networking (110401)Machine Tool Technology (480501)Metal Fabrication & Joining Technologies (480599),,,,
444,02820000,Jefferson,6/15,Superintendent,Public School District,Local School,Non-Title I District,01522,,,MA,Non Operating,2511160,9/1,508-829-1680,508-829-1670,,508-829-1670,1745 Main Street,"1745 Main StreetJefferson, MA, 01522",,Sterling (non-op),NA,508-829-1680,tom_pandiscio@wrsd.net,Thomas Pandiscio,,No,Does Not Offer Choice,Does Not Accept METCO Students,,,,,
445,02830000,Housatonic,6/15,Superintendent,Public School District,Local School,Non-Title I District,01236,,,MA,Non Operating,2511190,9/1,--,413-274-6400,,413-274-6400,207 Pleasant Street,"207 Pleasant StreetPO Box 596Housatonic, MA, 01236",PO Box 596,Stockbridge (non-op),NA,--,dmoyer@bhrsd.org,Peter Dillon,,No,Does Not Offer Choice,Does Not Accept METCO Students,,,,,
446,02840000,Stoneham,06/25,Superintendent,Public School District,Local School,Title I District,02180,,$ Not Defined,MA,Operating,2511220,9/1,781-279-3818,781-279-3802,http://www.stonehamschools.org,781-279-3802,149 Franklin Street,"149 Franklin StreetStoneham, MA, 02180",,Stoneham,"PK,K,01,02,03,04,05,06,07,08,09,10,11,12",781-279-3818,lolson@stonehamschools.org,Les Olson,$ Not Defined,No,Does Not Offer Choice,Does Not Accept METCO Students,,,,,
447,02850000,Stoughton,06/27,Superintendent,Public School District,Local School,Title I District,02072,"The Stoughton Public School System environment honors excellence, celebrates its diversity, and challenges its members to realize their potential. We set high standards using innovative and inclusive programs that enable students of varying learning styles to achieve success.",$ Not Defined,MA,Operating,2511250,9/1,781-344-6417,781-344-4000,http://www.stoughtonschools.org,781-344-4000,232 Pearl Street,"232 Pearl StreetStoughton, MA, 02072",,Stoughton,"PK,K,01,02,03,04,05,06,07,08,09,10,11,12",781-344-6417,M_Rizzi@stoughtonschools.org,Marguerite Rizzi,$ Not Defined,Yes,Does Not Offer Choice,Does Not Accept METCO Students,,,,,
448,02860000,Bolton,6/15,Superintendent,Public School District,Local School,Non-Title I District,01740,,,MA,Non Operating,2511280,9/1,978-779-6812,978-779-0539,http://www.nrsd.net,978-779-0539,50 Mechanic Street,"50 Mechanic StreetBolton, MA, 01740",,Stow (non-op),NA,978-779-6812,mwood@nrsd.net,Michael Wood,,No,Does Not Offer Choice,Does Not Accept METCO Students,,,,,
449,02870000,Fiskdale,06/25,Superintendent,Public School District,Local School,Title I District,01518,,$ Not Defined,MA,Operating,2511310,9/1,508-347-2697,508-347-3077,http://www.tantasqua.org,508-347-3077,320 Brookfield Rd,"320 Brookfield RdFiskdale, MA, 01518 1098",,Sturbridge,"PK,K,01,02,03,04,05,06",508-347-2697,noseke@tantasqua.org,Erin Nosek,$ Not Defined,No,Does Not Offer Choice,Does Not Accept METCO Students,,,,,
450,04890000,Hyannis,06/17,Charter School Leader,Charter District,Independent Public including Charters,Non-Title I District,02601,"Sturgis Charter Public School is a college preparatory high school, grades 9-12, offering students an intellectually rigorous education in the liberal arts and sciences.  We are a member of the International Baccalaureate Organization, a world wide consortium of schools that offers students the chance to earn the IB diploma.",$ Not Defined,MA,Operating,2500058,9/1,508-771-6785,508-778-1782,http://www.sturgischarterschool.org,508-778-1782,427 Main Street,"427 Main StreetHyannis, MA, 02601",,Sturgis Charter Public (District),"09,10,11,12",508-771-6785,ehieser@sturgischarterschool.org,Eric Hieser,$ Not Defined,No,,,,,,,
451,02880000,Sudbury,06/25,Superintendent,Public School District,Local School,Title I District,01776,,$ Not Defined,MA,Operating,2511340,9/1,978-443-9001,978-639-3211,http://www.sudbury.k12.ma.us,978-639-3211,40 Fairbank Road,"40 Fairbank RoadSudbury, MA, 01776",,Sudbury,"PK,K,01,02,03,04,05,06,07,08",978-443-9001,anne_wilson@sudbury.k12.ma.us,Anne Wilson,$ Not Defined,Yes,Does Not Offer Choice,Accepts METCO Students,,,,,
452,02890000,South Deerfield,06/19,Superintendent,Public School District,Local School,Title I District,01373,,$ Not Defined,MA,Operating,2511370,9/1,413-665-8506,413-665-1155,http://www.frontierregionalandunion38.com,413-665-1155,219 Christian Ln RFD1,"219 Christian Ln RFD1South Deerfield, MA, 01373",,Sunderland,"PK,K,01,02,03,04,05,06",413-665-8506,barrettm@frsu38.deerfield.ma.us,Martha Barrett,$ Not Defined,No,Offers Choice,Does Not Accept METCO Students,,,,,
453,02900000,Sutton,06/25,Superintendent,Public School District,Local School,Title I District,01590,,$ Not Defined,MA,Operating,2511400,9/1,508-865-6463,508-581-1600,http://www.suttonschools.net,508-581-1600,383 Boston Rd,"383 Boston RdSutton, MA, 01590",,Sutton,"PK,K,01,02,03,04,05,06,07,08,09,10,11,12",508-865-6463,friendt@suttonschools.net,Theodore Friend,$ Not Defined,No,Offers Choice,Does Not Accept METCO Students,,,,,
454,02910000,Swampscott,06/28,Superintendent,Public School District,Local School,Title I District,01907,,$ Not Defined,MA,Operating,2511430,9/1,781-599-2502,781-596-8800,http://www.swampscott.k12.ma.us,781-596-8800,207 Forest Avenue,"207 Forest AvenueSwampscott, MA, 01907 2293",,Swampscott,"PK,K,01,02,03,04,05,06,07,08,09,10,11,12",781-599-2502,angelakis@swampscott.k12.ma.us,Pamela Angelakis,$ Not Defined,Yes,Does Not Offer Choice,Accepts METCO Students,,,,,
455,02920000,Swansea,06/20,Superintendent,Public School District,Local School,Title I District,02777,,$ Not Defined,MA,Operating,2511460,9/1,508-672-1040,508-675-1195,http://www.swanseaschools.org,508-675-1195,1 Gardners Neck Road,"1 Gardners Neck RoadSwansea, MA, 02777",,Swansea,"PK,K,01,02,03,04,05,06,07,08,09,10,11,12",508-672-1040,rmonteiro@swanseaschools.org,Robert Monteiro,$ Not Defined,Yes,Does Not Offer Choice,Does Not Accept METCO Students,,,,,
456,07700000,Fiskdale,06/25,Superintendent,Public School District,Regional Academic,Title I District,01518,,$ Not Defined,MA,Operating,2511490,9/1,508-347-2697,508-347-3077,http://www.tantasqua.org,508-347-3077,320A Brookfield Rd,"320A Brookfield RdFiskdale, MA, 01518 1098",,Tantasqua,"07,08,09,10,11,12",508-347-2697,noseke@tantasqua.org,Erin Nosek,$ Not Defined,No,Offers Choice,Does Not Accept METCO Students,Business Technology (520407)Carpentry (460201)Culinary Arts (120500)Drafting (151301)Electricity (460302)Exploratory (990100)Health Assisting (510000)Hospitality Management (520901)Information Support Services & Networking (110401)Machine Tool Technology (480501),,,,
457,02930000,Taunton,06/28,Superintendent,Public School District,Local School,Title I District,02780,"The district has had to respond to the challenges of enrollment increases, the integration of technology and upgrading of our academic programs to respond to the State Curriculum Frameworks and the needs of our students. Highlights: *Construction of 3 schools, planning of another &  planning renovations of 3 schools *Successful implementation o",$ Not Defined,MA,Operating,2511520,9/1,508-821-1177,508-821-1201,http://www.tauntonschools.org,508-821-1201,215 Harris Street,"215 Harris StreetTaunton, MA, 02780",,Taunton,"PK,K,01,02,03,04,05,06,07,08,09,10,11,12",508-821-1177,jhackett@tauntonschools.org,Julie Hackett,Yes,No,Offers Choice,Does Not Accept METCO Students,Business Technology (520407)Drafting (151301)Exploratory (990100)Marketing (190203)Programming & Web Development (110201)Radio & Television Broadcasting (090701),,,,
458,02940000,Baldwinville,6/15,Superintendent,Public School District,Local School,Non-Title I District,01436,,,MA,Non Operating,2511550,9/1,978-939-5179,978-939-5661,http://www.nrsd.org,978-939-5661,462 Baldwinville Road,"462 Baldwinville RoadBaldwinville, MA, 01436",,Templeton (non-op),NA,978-939-5179,rmiller@nrsd.org,Ruth Miller,,No,Does Not Offer Choice,Does Not Accept METCO Students,,,,,
459,02950000,Tewksbury,06/19,Superintendent,Public School District,Local School,Title I District,01876,,$ Not Defined,MA,Operating,2511580,9/1,978-640-7804,978-640-7800,,978-640-7800,139 Pleasant Street,"139 Pleasant StreetTewksbury, MA, 01876",,Tewksbury,"PK,K,01,02,03,04,05,06,07,08,09,10,11,12",978-640-7804,joconnor@tewksbury.k12.ma.us,John O'Connor,$ Not Defined,No,Does Not Offer Choice,Does Not Accept METCO Students,,,,,
460,02960000,Vineyard Haven,06/24,Superintendent,Public School District,Local School,Title I District,02568,,$ Not Defined,MA,Operating,2512570,9/1,508-693-3190,508-693-2007,http://www.mvyps.org/,508-693-2007,4 Pine Street,"4 Pine StreetVineyard Haven, MA, 02568",,Tisbury,"PK,K,01,02,03,04,05,06,07,08",508-693-3190,jweiss@mvyps.org,James Weiss,$ Not Defined,Yes,Offers Choice,Does Not Accept METCO Students,,,,,
461,02970000,Southwick,6/15,Superintendent,Public School District,Local School,Non-Title I District,01077,,,MA,Non Operating,2511640,9/1,413-569-1711,413-569-5391,,413-569-5391,86 Powder Mill Road,"86 Powder Mill RoadSouthwick, MA, 01077",,Tolland (non-op),NA,413-569-1711,superintendent@strsd.southwick.ma.us,John Barry,,No,Does Not Offer Choice,Does Not Accept METCO Students,,,,,
462,02980000,Boxford,06/25,Superintendent,Public School District,Local School,Title I District,01921,,$ Not Defined,MA,Operating,2511670,9/1,978-887-8042,978-887-0771,http://www.tritownschoolunion.com,978-887-0771,28 Middleton Road,"28 Middleton RoadBoxford, MA, 01921",,Topsfield,"PK,K,01,02,03,04,05,06",978-887-8042,bcreeden@tritownschoolunion.com,Bernard Creeden,$ Not Defined,No,Does Not Offer Choice,Does Not Accept METCO Students,,,,,
463,02990000,Townsend,6/15,Superintendent,Public School District,Local School,Non-Title I District,01469,,,MA,Non Operating,2511700,9/1,978-597-6534,978-597-8713,,978-597-8713,23 Main Street,"23 Main StreetTownsend, MA, 01469",,Townsend (non-op),NA,978-597-6534,jmccormick@nmiddlesex.mec.edu,Maureen Marshall,,No,Does Not Offer Choice,Does Not Accept METCO Students,,,,,
464,08780000,Franklin,06/25,Superintendent,Public School District,Regional Vocational Tech,Title I District,02038,,$ Not Defined,MA,Operating,2511735,9/1,508-528-6074,508-528-5400,http://www.tri-county.tc,508-528-5400,147 Pond Street,"147 Pond StreetFranklin, MA, 02038",,Tri County Regional Vocational Technical,"09,10,11,12",508-528-6074,dockray@tri-county.tc,Stephen Dockray,$ Not Defined,Yes,Does Not Offer Choice,Does Not Accept METCO Students,Automotive Collision Repair & Refinishing (470603)Automotive Technology (470604)Building/Property Maintenance (460401)Carpentry (460201)Construction Craft Laborer (469999)Cosmetology (120401)Criminal Justice (430107)Culinary Arts (120500)Dental Assisting (510601)Early Education and Care (131210)Electricity (460302)Engineering Technology (150000)Exploratory (990100)Graphic Communications (100301)Health Assisting (510000)Heating - Ventilation  - Air Conditioning -  Refrigeration (470201)Information Support Services & Networking (110401)Metal Fabrication & Joining Technologies (480599)Plumbing (460503),,,,
465,07730000,Byfield,06/20,Superintendent,Public School District,Regional Academic,Title I District,01922,,$ Not Defined,MA,Operating,2511740,9/1,978-465-8599,978-465-2397,http://www.trsd.net,978-465-2397,112 Elm Street,"112 Elm StreetByfield, MA, 01922",,Triton,"PK,K,01,02,03,04,05,06,07,08,09,10,11,12",978-465-8599,cfarmer@trsd.net,Christopher Farmer,$ Not Defined,Yes,Offers Choice,Does Not Accept METCO Students,,,,,
466,03000000,Truro,06/21,Superintendent,Public School District,Local School,Title I District,02666,,$ Not Defined,MA,Operating,2511730,9/1,508-487-4289,508-487-1558,http://www.truromass.org,508-487-1558,P O Box 2029,"P O Box 2029Truro, MA, 02666",,Truro,"PK,K,01,02,03,04,05,06",508-487-4289,davisb@truromass.org,Brian Davis,$ Not Defined,Yes,Offers Choice,Does Not Accept METCO Students,,,,,
467,03010000,Tyngsborough,06/19,Superintendent,Public School District,Local School,Title I District,01879,,$ Not Defined,MA,Operating,2511760,9/1,978-649-7199,978-649-7488,http://www.tyngsboroughps.org,978-649-7488,50 Norris Rd,"50 Norris RdTyngsborough, MA, 01879",,Tyngsborough,"PK,K,01,02,03,04,05,06,07,08,09,10,11,12",978-649-7199,donald.ciampa@tyngsboroughps.org,Donald Ciampa,$ Not Defined,Yes,Offers Choice,Does Not Accept METCO Students,,,,,
468,03020000,Lee,6/15,Superintendent,Public School District,Local School,Non-Title I District,01238,,,MA,Non Operating,2511790,9/1,--,413-243-0276,,413-243-0276,"480 Pleasant Street, Suite 102","480 Pleasant Street, Suite 102Lee, MA, 01238",,Tyringham (non-op),NA,--,jpmccandless@lee.k12.ma.us,Jason McCandless,,No,Does Not Offer Choice,Does Not Accept METCO Students,,,,,
469,04800000,Boston,06/25,Charter School Leader,Charter District,Independent Public including Charters,Title I District,02127,,$ Not Defined,MA,Operating,2500533,,--,617-635-8819,http://www.unlocking-potential.org,617-635-8819,215 Dorchester Street,"215 Dorchester StreetBoston, MA, 02127",,UP Academy Charter School of Boston (District),"06,07,08",--,jmorrison@upacademyboston.org,James Morrison,$ Not Defined,No,,,,,,,
470,35050000,Boston,,Charter School Leader,Charter District,Independent Public including Charters,Non-Title I District,02124,UP Academy Charter School of Dorchester is an in-district college-preparatory charter school that will serve grades K1-5 in SY 13-14.,$ Not Defined,MA,Operating,,,--,617-635-8810,http://upacademydorchester.org,617-635-8810,35 Westville Street,"35 Westville StreetBoston, MA, 02124",,UP Academy Charter School of Dorchester (District),"PK,K,01,02,03,04,05",--,info@upacademydorchester.org,Lana Ewing,$ Not Defined,$ Not Defined,,,,,,,
471,07740000,Vineyard Haven,06/24,Superintendent,Public School District,Regional Academic,Title I District,02568,,$ Not Defined,MA,Operating,2500043,9/1,508-693-3190,508-693-2007,http://www.mvyps.org/,508-693-2007,4 Pine Street,"4 Pine StreetVineyard Haven, MA, 02568",,Up-Island Regional,"PK,K,01,02,03,04,05,06,07,08",508-693-3190,jweiss@mvyps.org,James Weiss,$ Not Defined,Yes,Offers Choice,Does Not Accept METCO Students,,,,,
